_id,user_id,comment_on,object_id,content,device,timestamp,sentiment
{'$oid': '55cf0b801a77ce780af7b4dd'},217913,event,55c7f84b17dc1344d4013099,"""Thằng Đoàn Nguyên Đức sau trận này lại chửi đội Đồng Tháp hèn. Đá hấp diêm HAGL.""",ios,2015-08-15 10:13:00,Tiêu cực
{'$oid': '55cf0b9b1a77ce780af7b4de'},667264,event,55c7f84b17dc1344d4013099,"""dong thap lua nhieu""",ios,2015-08-15 10:14:00,Tích cực
{'$oid': '55cf0b9f1a77ce780af7b4df'},369500,event,55c7f84b17dc1344d4013099,"""Hagl đá tệ quá,không chịu tranh chấp bóng ,đá lê quá""",ios,2015-08-15 10:14:00,Tiêu cực
{'$oid': '55cf0baa1a77ce780af7b4e0'},661206,event,55c7f84b17dc1344d4013099,"""truoc gio bat nguoc keo hagl deu thag...hehe""",winphone,2015-08-15 10:14:00,Tích cực
{'$oid': '55cf0c051a77ce780af7b4e1'},183863,event,55c7f84b17dc1344d4013099,"""Thằng blv đồng tháp nói chán vãi""",ios,2015-08-15 10:15:00,Tiêu cực
{'$oid': '55cf0c351a77ce780af7b4e2'},644164,event,55ceac6417dc1359914d0523,"""ai đang dẫn trước r bạn""",web-playfpt,2015-08-15 10:16:00,Trung tính
{'$oid': '55cf0c4a1a77ce780af7b4e3'},533865,event,55ceac6417dc1359914d0523,"""2 cha BLV nói nhiều thật""",ios,2015-08-15 10:17:00,Trung tính
{'$oid': '55cf0c7b1a77ce780af7b4e4'},667801,event,55c7f84b17dc1344d4013099,"""Xuống hạng là chuẩn,,,,đá tệ ko tả nổi""",ios,2015-08-15 10:17:00,Tiêu cực
{'$oid': '55cf0ca51a77ce780af7b4e5'},389750,event,55c7f84b17dc1344d4013099,"""Hay wa dong thap oi""",ios,2015-08-15 10:18:00,Tiêu cực
{'$oid': '55cf0cf71a77ce780af7b4e6'},177489,event,55c7f84b17dc1344d4013099,"""HAGL hom nay thang Dong Tháp 2-1. Bau Duc gọi dien bao roi""",ios,2015-08-15 10:20:00,Trung tính
{'$oid': '55cf0cf91a77ce780af7b4e7'},369500,event,55c7f84b17dc1344d4013099,"""Rớt hạng là chính xác rồi,đá tệ quá,không tranh chấp đối kháng""",ios,2015-08-15 10:20:00,Tiêu cực
{'$oid': '55cf0d071a77ce780af7b4e8'},606562,event,55c7f84b17dc1344d4013099,"""Dt 5 hagl 0""",ios,2015-08-15 10:20:00,Tiêu cực
{'$oid': '55cf0d1e1a77ce780af7b4e9'},230957,event,55c7f84b17dc1344d4013099,"""Hagl đá như cứt""",ios,2015-08-15 10:20:00,Tiêu cực
{'$oid': '55cf0d3d1a77ce780af7b4ea'},656143,event,55c7f84b17dc1344d4013099,"""Hoàng anh chắc xuống hạng""",ios,2015-08-15 10:21:00,Tiêu cực
{'$oid': '55cf0d711a77ce780af7b4eb'},647736,vod,5459c50117dc1339969ecc9c,"""phim hay quá k xem phí cả cuộc đời thanks ad co điều khúc cuối k cho nó gặp nhau lun đi:((""",android,2015-08-15 10:22:00,Tích cực
{'$oid': '55cf0dac1a77ce780af7b4ec'},389750,event,55c7f89317dc1344d2013348,"""DTLA bi dan truoc tham the""",ios,2015-08-15 10:23:00,Tích cực
{'$oid': '55cf0e071a77ce780af7b4ed'},611561,event,55c7f84b17dc1344d4013099,"""Đồng tháp chiến thắng!""",ios,2015-08-15 10:24:00,Tích cực
{'$oid': '55cf0ed31a77ce780af7b4ee'},623246,event,55c7f84b17dc1344d4013099,"""Hagl sẵn sàng bứt phá""",ios,2015-08-15 10:27:00,Trung tính
{'$oid': '55cf0f311a77ce780af7b4ef'},134728,event,55c7f84b17dc1344d4013099,"""HAGL choi rat Vo Tu k toan tinh va Phoi hop ki thuat rat dep mat. Rat tiec neu Cac em phai xuong hang Nhat !!!!""",ios,2015-08-15 10:29:00,Tích cực
{'$oid': '55cf0f3d1a77ce780af7b4f0'},113228,event,55c7f84b17dc1344d4013099,"""sao cap nhat lau vay""",winphone,2015-08-15 10:29:00,Tiêu cực
{'$oid': '55cf0f791a77ce780af7b4f1'},195716,event,55c7f89317dc1344d2013348,"""Nan ko mun xem""",ios,2015-08-15 10:30:00,Tiêu cực
{'$oid': '55cf0fad1a77ce780af7b4f2'},638908,event,55c7f84b17dc1344d4013099,"""HAGL hôm nay mà không có điểm thì xuất rớt hạng là 70%""",web-playfpt,2015-08-15 10:31:00,Tiêu cực
{'$oid': '55cf10861a77ce780af7b4f3'},144020,event,55c7f89317dc1344d2013348,"""Mấy con bò long an đang diễn hài trên vtv6""",ios,2015-08-15 10:35:00,Tích cực
{'$oid': '55cf10c61a77ce780af7b4f4'},67305,event,55c7f84b17dc1344d4013099,"""HAgLThua là cái chắc""",ios,2015-08-15 10:36:00,Tiêu cực
{'$oid': '55cf10e91a77ce780af7b4f5'},599752,event,55c7f89317dc1344d2013348,"""Tôi rất quan ngại việc TQ đang bồi đắp các đảo đá nhân tạo ở biển Đông, vi phạn chủ quyền Việt Nam""",ios,2015-08-15 10:36:00,Tiêu cực
{'$oid': '55cf12261a77ce780af7b4f6'},354617,event,55c7f84b17dc1344d4013099,"""HAGL tranh chấp kém, truyền bóng thiếu chính xác, đá thiếu đường nét, đá như trẻ con, chạm nhẹ là cũng ngã...là fan HAGL nhưng thực sự buồn quá, ko có tý hi vọng nào ở trận này, cầu mong hòa thôi""",web-playfpt,2015-08-15 10:42:00,Tiêu cực
{'$oid': '55cf122e1a77ce780af7b4f7'},369500,event,55c7f84b17dc1344d4013099,"""Đưa bóng nhanh không rê rắc bóng Hagl ơ""",ios,2015-08-15 10:42:00,Tích cực
{'$oid': '55cf12621a77ce780af7b4f8'},236386,event,55ceac6417dc1359914d0523,"""Nhu loz v do""",ios,2015-08-15 10:43:00,Trung tính
{'$oid': '55cf12871a77ce780af7b4f9'},657585,event,55c7f84b17dc1344d4013099,"""Co Len hall""",ios,2015-08-15 10:43:00,Tích cực
{'$oid': '55cf128b1a77ce780af7b4fa'},8605,event,55c7f84b17dc1344d4013099,"""Chán hagl quâ""",ios,2015-08-15 10:43:00,Tiêu cực
{'$oid': '55cf139f1a77ce780af7b4fb'},33933,event,55c7f84b17dc1344d4013099,"""Hagl lai thua chac""",ios,2015-08-15 10:48:00,Tiêu cực
{'$oid': '55cf13b11a77ce780af7b4fc'},33933,event,55c7f84b17dc1344d4013099,"""99% xuong hang""",ios,2015-08-15 10:48:00,Tích cực
{'$oid': '55cf13f31a77ce780af7b4fd'},510232,event,55c7f84b17dc1344d4013099,"""Cai dm , ngay vòng cấm mak k sút""",ios,2015-08-15 10:49:00,Tích cực
{'$oid': '55cf13fd1a77ce780af7b4fe'},99686,event,55c7f84b17dc1344d4013099,"""Cho về đi cày hết :v""",web-playfpt,2015-08-15 10:49:00,Trung tính
{'$oid': '55cf14321a77ce780af7b4ff'},33933,event,55c7f84b17dc1344d4013099,"""Cp da cang ngay cang ngu..""",ios,2015-08-15 10:50:00,Tích cực
{'$oid': '55cf146c1a77ce780af7b500'},299081,event,55c7f84b17dc1344d4013099,"""Út Cường đá gà thế mà ko thay ra... haizz""",web-playfpt,2015-08-15 10:51:00,Tiêu cực
{'$oid': '55cf147c1a77ce780af7b501'},369500,event,55c7f84b17dc1344d4013099,"""Công nhận ông Giôm dở thật,sang h2 tưởng đổi đấu pháp khác thế mà thấy y như đá hiệp 1 vậy""",ios,2015-08-15 10:52:00,Tiêu cực
{'$oid': '55cf14891a77ce780af7b502'},439688,event,55c7f84b17dc1344d4013099,"""xuống hạng là cái chắc""",winphone,2015-08-15 10:52:00,Tiêu cực
{'$oid': '55cf14d51a77ce780af7b503'},628147,event,55c7f84b17dc1344d4013099,"""dá nhu thiếu cơm""",web-playfpt,2015-08-15 10:53:00,Tiêu cực
{'$oid': '55cf150b1a77ce780af7b504'},628147,event,55c7f84b17dc1344d4013099,"""mẹ mấy cái thằng hagl này đá chớp cơ hôi kém thế thiếu cơm thì nghỉ hết đi xem mà ức chế""",web-playfpt,2015-08-15 10:54:00,Tiêu cực
{'$oid': '55cf158a1a77ce780af7b505'},628147,event,55c7f84b17dc1344d4013099,"""mẹ mấy cái thang hagl đá chớp cơ hội yếu kém vl cầm bóng cứ dê dê rồi quân nó vây mất bóng.thiếu cơm thì nghỉ hết mẹ đi xem mà ức""",web-playfpt,2015-08-15 10:56:00,Tiêu cực
{'$oid': '55cf15a71a77ce780af7b506'},199928,event,55c7f84b17dc1344d4013099,"""hagl mất thương hiệu vì quá dở""",ios,2015-08-15 10:57:00,Tiêu cực
{'$oid': '55cf15cc1a77ce780af7b507'},369500,event,55c7f84b17dc1344d4013099,"""Đá gì mà chuyền bóng cứ thiếu hơi là sao Hagl""",ios,2015-08-15 10:57:00,Tiêu cực
{'$oid': '55cf16231a77ce780af7b508'},662113,event,55ceac6417dc1359914d0523,"""Cá độ thắng òi 😁😁😁""",ios,2015-08-15 10:59:00,Trung tính
{'$oid': '55cf173b1a77ce780af7b509'},278881,vod,55cea67117dc1359944d04ff,"""bayern Munich la so 1""",winphone,2015-08-15 11:03:00,Tiêu cực
{'$oid': '55cf174d1a77ce780af7b50a'},671468,event,55c7f84b17dc1344d4013099,"""ĐT chơi xấu vãi >\""",web-playfpt,2015-08-15 11:04:00,Tiêu cực
{'$oid': '55cf17861a77ce780af7b50b'},6273,event,55c7f84b17dc1344d4013099,"""HAGL chỉ xuống đá ở giải hạng 2 là ok thôi hãy còn xanh và non lắm""",ios,2015-08-15 11:05:00,Tích cực
{'$oid': '55cf17901a77ce780af7b50c'},667801,event,55c7f84b17dc1344d4013099,"""Ăn rồi có tập đá bóng mà sao đá chán như vậy...???? Nên sa thải toàn bộ""",ios,2015-08-15 11:05:00,Tiêu cực
{'$oid': '55cf17921a77ce780af7b50d'},216654,event,55c7f89317dc1344d2013348,"""Noi nang dang hoang nha!""",ios,2015-08-15 11:05:00,Trung tính
{'$oid': '55cf17941a77ce780af7b50e'},533325,event,55c7f84b17dc1344d4013099,"""thg goal đồng tháp ngu mk làm màu""",web-playfpt,2015-08-15 11:05:00,Tiêu cực
{'$oid': '55cf17a11a77ce780af7b50f'},369500,event,55c7f84b17dc1344d4013099,"""Đúng đó Hagl đá như thiếu cơm,bạn nói đúng lắm""",ios,2015-08-15 11:05:00,Tiêu cực
{'$oid': '55cf17d21a77ce780af7b510'},379340,event,55c7f84b17dc1344d4013099,"""dong thap thang 3-0 cho coi""",web-playfpt,2015-08-15 11:06:00,Trung tính
{'$oid': '55cf180a1a77ce780af7b511'},628147,event,55c7f84b17dc1344d4013099,"""giờ đây xem hagl may có xuân trườn khởi sắc chuyền dài""",web-playfpt,2015-08-15 11:07:00,Trung tính
{'$oid': '55cf18391a77ce780af7b512'},422507,event,55c7f84b17dc1344d4013099,"""HAGL da cang ngay cang mat net,k con chuyen nghiep nua,phai lam lai tu dau.""",ios,2015-08-15 11:08:00,Tích cực
{'$oid': '55cf18ec1a77ce780af7b513'},646924,event,55c7f84b17dc1344d4013099,"""HA GIA LAI LẠI HÚP CHÁO NỮA RỒI""",ios,2015-08-15 11:11:00,Tiêu cực
{'$oid': '55cf18ed1a77ce780af7b514'},134695,event,55c7f84b17dc1344d4013099,"""Bình luận như ccc""",ios,2015-08-15 11:11:00,Trung tính
{'$oid': '55cf190c1a77ce780af7b515'},21615,event,55c7f84b17dc1344d4013099,"""HAGL the la xuong hang Nhat choi roi""",ios,2015-08-15 11:11:00,Tiêu cực
{'$oid': '55cf191c1a77ce780af7b516'},259016,event,55c7f84b17dc1344d4013099,"""HAGL sao đá mà k có bản sắc hết zậy!n""",ios,2015-08-15 11:11:00,Trung tính
{'$oid': '55cf19c11a77ce780af7b517'},543658,event,55c7f84b17dc1344d4013099,"""Thua cũng phải thôi""",ios,2015-08-15 11:14:00,Tiêu cực
{'$oid': '55cf1a051a77ce780af7b518'},671513,event,55c7f84b17dc1344d4013099,"""CP đá chân cầu thủ DT mà bình luận viên nói là CP tinh quáy luôn làm đối phương khó chịu, ứ hiểu BLV nghĩ gì nữa phạm lỗi mà cũng nói kiểu anh ấy giỏi lắm anh ấy phạm lỗi cũng khác người chăn?.""",web-playfpt,2015-08-15 11:15:00,Tiêu cực
{'$oid': '55cf1a4a1a77ce780af7b519'},369500,event,55c7f84b17dc1344d4013099,"""Chuyền banh mà toàn thiếu hơi ,dở quá Hagl rớt hạng là đáng""",ios,2015-08-15 11:16:00,Tiêu cực
{'$oid': '55cf1a4b1a77ce780af7b51a'},23958,event,55c7f84b17dc1344d4013099,"""Ôi thần linh ơi ! Đá thế này thì hy vọng gì cho tương lai BĐVN ! Ôi Bầu ĐỨC ơi !""",ios,2015-08-15 11:16:00,Tích cực
{'$oid': '55cf1a6f1a77ce780af7b51b'},588938,event,55c7f84b17dc1344d4013099,"""Cái dỡ của hagl là ở nhà cầm quân""",ios,2015-08-15 11:17:00,Tiêu cực
{'$oid': '55cf1a841a77ce780af7b51c'},646924,event,55c7f84b17dc1344d4013099,"""Bầu Đức phải bán thêm bò nữa rồi""",ios,2015-08-15 11:17:00,Tiêu cực
{'$oid': '55cf1aaa1a77ce780af7b51d'},671468,event,55c7f84b17dc1344d4013099,"""Móa ĐT câu giờ >\""",web-playfpt,2015-08-15 11:18:00,Tiêu cực
{'$oid': '55cf1afa1a77ce780af7b51e'},656226,event,55c7f84b17dc1344d4013099,"""Xuống hạng""",ios,2015-08-15 11:19:00,Tiêu cực
{'$oid': '55cf1b8b1a77ce780af7b51f'},49448,event,55c7f84b17dc1344d4013099,"""Chẳng thấy thằng công phượng đá hay đéo gì mà sao báo đài khrn nó ghê thế nhỉ""",ios,2015-08-15 11:22:00,Tiêu cực
{'$oid': '55cf1beb1a77ce780af7b520'},82805,event,55c7f89317dc1344d2013348,"""Kimyen0278 bị bò cắn nên thần kinh có vấn đề. Giờ nhìn đâu cũng thấy bò. Tội thật. Nếu ng bt mà ăn nói vậy thì tiếc cho ba má nó thất bại của thất bại cho tiền ăn học để trở thành ăn hại""",ios,2015-08-15 11:23:00,Tiêu cực
{'$oid': '55cf1bed1a77ce780af7b521'},671484,event,55c7f84b17dc1344d4013099,"""hagl xuống hạng 3 là vừa""",winphone,2015-08-15 11:23:00,Trung tính
{'$oid': '55cf1bf11a77ce780af7b522'},369500,event,55c7f84b17dc1344d4013099,"""Quá tệ Hagl""",ios,2015-08-15 11:23:00,Tiêu cực
{'$oid': '55cf1c211a77ce780af7b523'},625389,event,55c7f84b17dc1344d4013099,"""Đồng tháp như lồn""",ios,2015-08-15 11:24:00,Tiêu cực
{'$oid': '55cf1c261a77ce780af7b524'},368382,event,55c7f84b17dc1344d4013099,"""đồng tháp làm truyền hình nghiệp dư quá""",web-playfpt,2015-08-15 11:24:00,Tiêu cực
{'$oid': '55cf1c331a77ce780af7b525'},671513,event,55c7f84b17dc1344d4013099,"""Xong phim, Ông Đức phải cho ông Gôm ra đi mới khá được, HLV gì có 1 chiêu đá trên chục trận :D""",web-playfpt,2015-08-15 11:25:00,Tiêu cực
{'$oid': '55cf1c461a77ce780af7b526'},338728,event,55ceac6417dc1359914d0523,"""cá độ con cặc gì vậy""",web-playfpt,2015-08-15 11:25:00,Trung tính
{'$oid': '55cf1cb41a77ce780af7b527'},469677,event,55c7f84b17dc1344d4013099,"""Mới mùa đàu mà còn nhát chân a e cứ bunhf tỉnh mà đợi mùa sau""",ios,2015-08-15 11:27:00,Tiêu cực
{'$oid': '55cf1ce71a77ce780af7b528'},316091,event,55c7f8cd17dc1344d30130c0,"""sao lon du tao dn roj ko phat sog""",winphone,2015-08-15 11:28:00,Tiêu cực
{'$oid': '55cf1da41a77ce780af7b529'},389771,event,55c7f84b17dc1344d4013099,"""tôi không chắc HAGL sẽ xuống hạng.nhưng hy vọng ở giải hạng nhất quốc gia các cầu thủ HAGL sẽ học hỏi đc nhiều kinh nghiệm và sẽ trở lại V League 2017.""",web-playfpt,2015-08-15 11:31:00,Trung tính
{'$oid': '55cf1e561a77ce780af7b52a'},37613,event,55c7f8cd17dc1344d30130c0,"""Không xem""",ios,2015-08-15 11:34:00,Tiêu cực
{'$oid': '55cf1eaf1a77ce780af7b52b'},131420,event,55ceac6417dc1359914d0523,"""ad xanh quá mà""",winphone,2015-08-15 11:35:00,Tiêu cực
{'$oid': '55cf1ec31a77ce780af7b52c'},637112,event,55c7f89317dc1344d2013348,"""Góc quay bóng đá của truyền hình VN công nhận tệ thật...nhiều tình huống bóng chuyền ra chỗ khác mà máy quay lại quay cái ji đâu...đã thế góc quay khó xem toàn cảnh!!!""",ios,2015-08-15 11:35:00,Tiêu cực
{'$oid': '55cf20b11a77ce780af7b52d'},671155,vod,544602d117dc1319e07fbfc8,"""sao ko có phin dzay....m""",winphone,2015-08-15 11:44:00,Trung tính
{'$oid': '55cf21e51a77ce780af7b52e'},117826,event,55c7f89317dc1344d2013348,"""Shb.da nang""",ios,2015-08-15 11:49:00,Tiêu cực
{'$oid': '55cf236e1a77ce780af7b52f'},671620,event,55ceac6417dc1359914d0523,"""Có đánh nữa k""",ios,2015-08-15 11:55:00,Tiêu cực
{'$oid': '55cf23db1a77ce780af7b530'},325628,event,55ceac6417dc1359914d0523,"""bktt thắng chắc""",android,2015-08-15 11:57:00,Trung tính
{'$oid': '55cf24c81a77ce780af7b531'},248597,event,55ceac6417dc1359914d0523,"""gfl win chắc""",android,2015-08-15 12:01:00,Tích cực
{'$oid': '55cf24d71a77ce780af7b532'},669022,event,55ceac6417dc1359914d0523,"""đây là đánh clgt?""",android,2015-08-15 12:01:00,Tiêu cực
{'$oid': '55cf24ef1a77ce780af7b533'},658058,event,55ceac6417dc1359914d0523,"""co danh nua ko""",android,2015-08-15 12:02:00,Trung tính
{'$oid': '55cf25231a77ce780af7b534'},671040,event,55ceac6417dc1359914d0523,"""nua chu sao ko""",ios,2015-08-15 12:03:00,Tích cực
{'$oid': '55cf26681a77ce780af7b535'},671661,event,55ceac6417dc1359914d0523,"""bo mấy nhỉ""",android,2015-08-15 12:08:00,Trung tính
{'$oid': '55cf266b1a77ce780af7b536'},671661,event,55ceac6417dc1359914d0523,"""bo mấy nhỉ""",android,2015-08-15 12:08:00,Trung tính
{'$oid': '55cf266f1a77ce780af7b537'},671661,event,55ceac6417dc1359914d0523,"""bo mấy nhỉ""",android,2015-08-15 12:08:00,Trung tính
{'$oid': '55cf26a21a77ce780af7b538'},639420,vod,548951a617dc1324a4149fd6,"""Dừng lại xong k coi đc? làm ăn cái kiểu j k biết!""",android,2015-08-15 12:09:00,Tiêu cực
{'$oid': '55cf26b31a77ce780af7b539'},108209,event,55ceac6417dc1359914d0523,"""2-1 r. ráng loại BKT đi kkk""",winphone,2015-08-15 12:09:00,Trung tính
{'$oid': '55cf271f1a77ce780af7b53a'},647295,event,55ceac6417dc1359914d0523,"""bo 5 hay sao ý""",android,2015-08-15 12:11:00,Tích cực
{'$oid': '55cf29ad1a77ce780af7b53b'},663086,event,55ceac6417dc1359914d0523,"""hay ưa haha""",winphone,2015-08-15 12:22:00,Tích cực
{'$oid': '55cf29ea1a77ce780af7b53c'},307163,vod,558b7b6e17dc130d52749af9,"""phim quá dở""",ios,2015-08-15 12:23:00,Tiêu cực
{'$oid': '55cf29fc1a77ce780af7b53d'},307163,vod,5576bc8317dc1328679cf1ce,"""phim hay""",ios,2015-08-15 12:23:00,Tích cực
{'$oid': '55cf2a0e1a77ce780af7b53e'},307163,vod,55766c9c17dc1321ec85884f,"""phim chán""",ios,2015-08-15 12:24:00,Tiêu cực
{'$oid': '55cf2b9b1a77ce780af7b53f'},671716,event,55ceac6417dc1359914d0523,"""Yêu sofm""",ios,2015-08-15 12:30:00,Tích cực
{'$oid': '55cf2c911a77ce780af7b540'},579781,vod,55c426dc17dc1344d3012fdd,"""hôm nay ko có tập nào à AD. up tiếp đi""",web-playfpt,2015-08-15 12:34:00,Tích cực
{'$oid': '55cf2ed51a77ce780af7b541'},310495,event,55ceac6417dc1359914d0523,"""GFL win đê""",ios,2015-08-15 12:44:00,Trung tính
{'$oid': '55cf304b1a77ce780af7b542'},354617,vod,559e417917dc13244e2df025,"""nội dung giống bộ CUỘC CHIẾN GIỮA CÁC VỊ THẦN...có j mới đâu""",web-playfpt,2015-08-15 12:50:00,Trung tính
{'$oid': '55cf30901a77ce780af7b543'},527350,vod,55bb335317dc1344d2012d46,"""oh co phim roi ah""",android,2015-08-15 12:51:00,Tích cực
{'$oid': '55cf30a01a77ce780af7b544'},628332,event,55ceac6417dc1359914d0523,"""her cach danh chi p len thoi chu con 3r cb deo lai nua sao ma all :))""",android,2015-08-15 12:52:00,Trung tính
{'$oid': '55cf31271a77ce780af7b545'},219031,vod,55cc015c17dc1344d30132d4,"""Hay lắm! fptplay cho ra tính năng theo dõi phim đi. khi nào có tập mới thì có thông báo :)""",web-playfpt,2015-08-15 12:54:00,Tích cực
{'$oid': '55cf313f1a77ce780af7b546'},661886,event,55ceac6417dc1359914d0523,"""gfl cố lên nào""",android,2015-08-15 12:54:00,Tiêu cực
{'$oid': '55cf315b1a77ce780af7b547'},527350,vod,55bb335317dc1344d2012d46,"""eren mat vua gia vua du con..that vong qua""",android,2015-08-15 12:55:00,Tiêu cực
{'$oid': '55cf31b21a77ce780af7b548'},647736,event,55ceac6417dc1359914d0523,"""cau cho gpl win""",android,2015-08-15 12:56:00,Trung tính
{'$oid': '55cf31b81a77ce780af7b549'},639866,vod,54446e6a17dc1319de7fbf6a,"""bh ra 425 ạ""",ios,2015-08-15 12:56:00,Trung tính
{'$oid': '55cf31c71a77ce780af7b54a'},511607,event,55ceac6417dc1359914d0523,"""bkt se thang. GFL khong deu tay""",web-playfpt,2015-08-15 12:57:00,Trung tính
{'$oid': '55cf31f81a77ce780af7b54b'},527350,vod,558284cf17dc135e07c86dc5,"""sao tap 52 lau vay""",android,2015-08-15 12:57:00,Tiêu cực
{'$oid': '55cf330b1a77ce780af7b54c'},527350,vod,559e417917dc13244e2df025,"""qua xem phim le di ban biet het noi dung phan nay.. dragon ball cuoc chien cac vi than""",android,2015-08-15 13:02:00,Trung tính
{'$oid': '55cf33381a77ce780af7b54d'},656975,event,55ceac6417dc1359914d0523,"""GPL cố lên""",winphone,2015-08-15 13:03:00,Trung tính
{'$oid': '55cf333d1a77ce780af7b54e'},624820,event,55ceac6417dc1359914d0523,"""GFL win cmnr . 2 đại diện việt nam vào TKTG""",android,2015-08-15 13:03:00,Tích cực
{'$oid': '55cf33731a77ce780af7b54f'},624820,event,55ceac6417dc1359914d0523,"""GFL win đi 2 việt nam đánh mới vui""",android,2015-08-15 13:04:00,Trung tính
{'$oid': '55cf33a91a77ce780af7b550'},671716,event,55ceac6417dc1359914d0523,"""Gfl k đều tay thật phong độ thất thường""",ios,2015-08-15 13:05:00,Trung tính
{'$oid': '55cf34511a77ce780af7b551'},671819,event,55ceac6417dc1359914d0523,"""bkt thang saj 3-1""",android,2015-08-15 13:07:00,Trung tính
{'$oid': '55cf346d1a77ce780af7b552'},69814,event,55ceac6417dc1359914d0523,"""gfl se win""",android,2015-08-15 13:08:00,Tích cực
{'$oid': '55cf34831a77ce780af7b553'},582287,event,55ceac6417dc1359914d0523,"""GFL mà thua là SAj thua lun cho xem""",android,2015-08-15 13:08:00,Tiêu cực
{'$oid': '55cf35e41a77ce780af7b554'},304226,vod,559e417917dc13244e2df025,"""Cái tập 5 này cứ như do studio khác làm ấy@_@ hay là hết kinh phí rùi""",web-playfpt,2015-08-15 13:14:00,Tiêu cực
{'$oid': '55cf36b21a77ce780af7b555'},655755,vod,55cd6b7717dc1344d30133a5,"""tại sao không phải là jason statham nhỉ ?""",ios,2015-08-15 13:18:00,Trung tính
{'$oid': '55cf37481a77ce780af7b556'},35451,event,55ceac6417dc1359914d0523,"""sofm nhọ""",android,2015-08-15 13:20:00,Tiêu cực
{'$oid': '55cf383f1a77ce780af7b557'},165308,event,559634de17dc130d51749e5d,"""Lại quảng cáo . Ghét""",ios,2015-08-15 13:24:00,Tiêu cực
{'$oid': '55cf38831a77ce780af7b558'},222932,vod,55cd675617dc1344d40133b0,"""rất hay , hài và ý nghĩa :3 mọi người nên xem sẽ thấy điều bất ngờ ở cuối phim""",ios,2015-08-15 13:25:00,Tích cực
